,categoryScalingFactor,productScalingFactor,value
188,8.025,82.275,0.789727792444
189,15.45,82.275,0.788769153619
190,22.875,82.275,0.793998922241
191,30.3,82.275,0.797015207037
192,37.725,82.275,0.785177460047
193,45.15,82.275,0.782524858817
194,52.575,82.275,0.78141857083
195,60.0,82.275,0.773076388674
196,67.425,82.275,0.786597453994
197,74.85,82.275,0.766708122755
198,82.275,82.275,0.768312799893
199,89.7,82.275,0.766032871191
200,97.125,82.275,0.787232066402
201,104.55,82.275,0.782578080625
202,111.975,82.275,0.764273881544
203,119.4,82.275,0.778896622064
204,0.6,89.7,0.71944761686
205,8.025,89.7,0.775940409131
206,15.45,89.7,0.779398952718
207,22.875,89.7,0.788252075579
208,30.3,89.7,0.787980513347
209,37.725,89.7,0.796602060736
210,45.15,89.7,0.787372747593
211,52.575,89.7,0.77801911245
212,60.0,89.7,0.768040927807
213,67.425,89.7,0.765994583652
214,74.85,89.7,0.771923198197
215,82.275,89.7,0.779287779984
216,89.7,89.7,0.765940038608
217,97.125,89.7,0.76993306334
218,104.55,89.7,0.771069230621
219,111.975,89.7,0.770404227363
220,119.4,89.7,0.783061076502
221,0.6,97.125,0.679561246905
222,8.025,97.125,0.767155104215
223,15.45,97.125,0.770552894235
224,22.875,97.125,0.776041211747
225,30.3,97.125,0.787225183669
226,37.725,97.125,0.784746888474
227,45.15,97.125,0.782292230504
228,52.575,97.125,0.786134442429
229,60.0,97.125,0.773863283894
230,67.425,97.125,0.765948634572
231,74.85,97.125,0.763861295826
232,82.275,97.125,0.775809472755
233,89.7,97.125,0.769833480153
234,97.125,97.125,0.759153673584
235,104.55,97.125,0.757656419597
236,111.975,97.125,0.776134901809
237,119.4,97.125,0.776949539154
238,0.6,104.55,0.652032446396
239,8.025,104.55,0.73587420644
240,15.45,104.55,0.780751153661
241,22.875,104.55,0.760375503802
242,30.3,104.55,0.761630359789
243,37.725,104.55,0.782995343916
244,45.15,104.55,0.769637325642
245,52.575,104.55,0.786212349738
246,60.0,104.55,0.773130325744
247,67.425,104.55,0.789236306688
248,74.85,104.55,0.772115423116
249,82.275,104.55,0.786394650583
250,89.7,104.55,0.774441853651
251,97.125,104.55,0.769294779412
252,104.55,104.55,0.763947291455
253,111.975,104.55,0.766780524822
254,119.4,104.55,0.767635273937
255,0.6,111.975,0.685391842382
256,8.025,111.975,0.751620458272
257,15.45,111.975,0.756946217734
258,22.875,111.975,0.760203163708
259,30.3,111.975,0.76711309434
260,37.725,111.975,0.786088104809
261,45.15,111.975,0.778657450895
262,52.575,111.975,0.776731942176
263,60.0,111.975,0.779586745647
264,67.425,111.975,0.764996753119
265,74.85,111.975,0.763352457992
266,82.275,111.975,0.754583918979
267,89.7,111.975,0.790076265518
268,97.125,111.975,0.7619062296
269,104.55,111.975,0.76484018997
270,111.975,111.975,0.758124644365
271,119.4,111.975,0.754254400546
272,0.6,119.4,0.635361934485
273,8.025,119.4,0.733715924623
274,15.45,119.4,0.748791659731
275,22.875,119.4,0.78259003628
276,30.3,119.4,0.772173425428
277,37.725,119.4,0.769557322995
278,45.15,119.4,0.767399670928
279,52.575,119.4,0.772571361428
280,60.0,119.4,0.764905440668
281,67.425,119.4,0.779233736584
282,74.85,119.4,0.75535718763
283,82.275,119.4,0.762206914391
284,89.7,119.4,0.780524746416
285,97.125,119.4,0.773021731732
286,104.55,119.4,0.742003362218
287,111.975,119.4,0.757572738589
288,119.4,119.4,0.77807923985
